delivery_distance,order_value,traffic_severity,weather_severity,is_small_basket,is_long_distance,delivery_friction_index,delivery_delay
7.39,5.99,2,4,1,0,3.0,-1.3
9.83,10.65,3,2,1,0,2.5,8.86
12.36,29.25,3,2,1,1,2.5,7.39
14.61,49.78,1,1,1,1,1.0,-2.63
5.43,38.09,2,4,1,0,3.0,1.38
6.51,34.4,3,2,1,0,2.5,12.95
2.97,43.43,1,1,1,0,1.0,9.27
13.49,37.1,1,1,1,1,1.0,18.68
8.38,7.11,3,1,1,0,2.0,-4.5
3.26,28.53,2,4,1,0,3.0,2.92
2.74,48.44,1,1,1,0,1.0,1.5
11.57,10.36,2,2,1,1,2.0,14.41
11.84,38.05,2,4,1,1,3.0,0.97
14.17,43.78,3,1,1,1,2.0,3.09
13.75,32.43,2,1,1,1,1.5,15.69
14.18,47.34,2,2,1,1,2.0,7.69
13.62,37.92,1,2,1,1,1.5,7.64
7.48,35.57,3,2,1,0,2.5,-2.12
4.24,11.5,3,1,1,0,2.0,19.96
4.69,37.61,1,1,1,0,1.0,17.54
4.9,7.2,3,4,1,0,3.5,14.04
11.05,42.39,2,2,1,1,2.0,-5.8
8.03,43.53,2,4,1,0,3.0,1.7
14.39,7.19,2,2,1,1,2.0,9.48
4.65,47.55,1,4,1,0,2.5,2.26
4.22,28.84,3,2,1,0,2.5,-0.17
3.42,26.55,2,2,1,0,2.0,7.5
9.42,45.38,2,4,1,0,3.0,19.59
9.95,35.05,1,4,1,0,2.5,6.98
11.49,27.73,1,1,1,1,1.0,-1.52
3.87,27.73,2,4,1,0,3.0,-3.02
9.38,30.53,2,4,1,0,3.0,14.68
5.44,44.99,1,1,1,0,1.0,17.53
14.75,39.22,1,2,1,1,1.5,-6.66
4.25,34.81,2,2,1,0,2.0,6.45
4.29,45.5,1,2,1,0,1.5,1.18
13.97,13.2,2,1,1,1,1.5,7.08
5.74,5.83,2,2,1,0,2.0,9.47
6.51,33.29,2,4,1,0,3.0,16.32
10.89,42.83,2,2,1,1,2.0,6.95
11.45,22.27,1,2,1,1,1.5,0.94
4.37,22.46,2,1,1,0,1.5,10.44
4.42,9.46,3,1,1,0,2.0,4.95
4.7,21.56,2,2,1,0,2.0,14.19
9.1,22.86,2,4,1,0,3.0,11.23
11.74,41.37,2,2,1,1,2.0,-8.77
4.3,11.09,1,4,1,0,2.5,11.43
2.27,5.25,2,4,1,0,3.0,-3.48
8.99,48.04,3,2,1,0,2.5,1.09
7.47,43.29,1,4,1,0,2.5,7.97
9.71,32.15,1,4,1,0,2.5,-6.71
12.41,23.07,1,1,1,1,1.0,-7.95
6.99,22.71,2,1,1,0,1.5,-6.46
12.5,43.68,2,2,1,1,2.0,1.51
5.51,41.64,3,4,1,0,3.5,6.19
5.33,25.91,1,1,1,0,1.0,4.43
14.76,47.73,3,1,1,1,2.0,3.37
6.7,15.63,3,2,1,0,2.5,5.94
5.86,33.07,2,4,1,0,3.0,14.79
10.33,34.83,3,2,1,1,2.5,-7.89
5.56,37.15,3,2,1,0,2.5,7.65
5.25,22.39,1,2,1,0,1.5,11.95
5.83,8.68,2,1,1,0,1.5,16.83
13.5,31.31,1,1,1,1,1.0,7.1
9.26,38.21,3,2,1,0,2.5,-6.95
9.67,28.11,2,4,1,0,3.0,-3.7
11.03,43.83,3,1,1,1,2.0,10.28
2.89,34.74,2,4,1,0,3.0,15.61
10.68,30.39,2,4,1,1,3.0,9.44
8.4,22.53,3,1,1,0,2.0,-5.67
10.04,14.86,3,1,1,1,2.0,4.66
7.08,35.13,3,1,1,0,2.0,-4.55
5.99,8.46,3,2,1,0,2.5,-7.69
2.02,18.73,2,2,1,0,2.0,18.69
8.87,33.63,1,1,1,0,1.0,4.44
4.2,19.91,1,1,1,0,1.0,13.53
13.56,17.34,1,1,1,1,1.0,1.23
12.79,13.51,2,1,1,1,1.5,6.49
14.22,7.63,3,4,1,1,3.5,16.7
5.95,7.24,1,2,1,0,1.5,-1.62
2.53,49.55,3,1,1,0,2.0,6.36
10.21,5.09,2,2,1,1,2.0,14.09
14.21,21.42,2,4,1,1,3.0,7.93
3.53,28.04,3,2,1,0,2.5,7.05
5.03,43.2,3,2,1,0,2.5,12.29
10.33,48.34,3,2,1,1,2.5,-4.13
7.22,34.35,2,4,1,0,3.0,10.94
13.24,34.45,2,2,1,1,2.0,4.84
6.9,5.92,1,2,1,0,1.5,8.42
2.6,35.9,3,1,1,0,2.0,4.13
8.36,44.06,3,4,1,0,3.5,5.06
10.44,44.63,2,4,1,1,3.0,3.86
8.17,25.59,2,1,1,0,1.5,11.72
13.14,19.08,1,4,1,1,2.5,1.85
9.82,38.81,2,1,1,0,1.5,11.71
14.78,43.86,3,1,1,1,2.0,9.0
14.14,38.95,2,1,1,1,1.5,6.05
13.82,24.35,3,1,1,1,2.0,2.82
7.84,13.83,3,4,1,0,3.5,17.48
8.64,12.22,1,1,1,0,1.0,15.75
12.65,7.82,2,4,1,1,3.0,-1.96
12.81,42.46,1,4,1,1,2.5,-3.91
12.16,13.06,2,2,1,1,2.0,19.81
9.18,46.86,3,2,1,0,2.5,6.18
13.18,32.45,2,2,1,1,2.0,8.42
14.78,12.5,2,1,1,1,1.5,-6.55
11.07,34.91,3,4,1,1,3.5,-1.79
6.88,10.62,2,1,1,0,1.5,15.22
10.13,21.94,2,2,1,1,2.0,19.4
13.08,38.57,1,1,1,1,1.0,10.43
13.43,16.2,1,1,1,1,1.0,-0.77
9.9,35.86,3,1,1,0,2.0,-4.65
13.19,11.23,3,2,1,1,2.5,15.43
3.24,11.08,3,4,1,0,3.5,10.28
9.45,48.55,2,1,1,0,1.5,-4.18
14.87,29.35,2,4,1,1,3.0,18.39
3.85,29.17,3,4,1,0,3.5,-3.84
10.62,36.02,2,4,1,1,3.0,15.32
5.09,36.17,3,4,1,0,3.5,6.59
14.2,36.61,2,4,1,1,3.0,-8.76
7.6,35.75,2,1,1,0,1.5,18.03
7.52,39.91,2,2,1,0,2.0,-4.87
3.81,9.34,3,1,1,0,2.0,3.14
7.33,36.2,1,2,1,0,1.5,4.74
12.66,25.76,1,4,1,1,2.5,14.96
13.01,44.36,3,2,1,1,2.5,-8.19
3.97,30.48,2,1,1,0,1.5,3.19
4.24,29.67,3,4,1,0,3.5,-5.53
13.64,28.36,1,2,1,1,1.5,8.04
10.12,12.09,3,4,1,1,3.5,13.67
9.26,44.23,3,2,1,0,2.5,17.84
9.72,27.05,1,2,1,0,1.5,17.55
7.97,41.59,3,4,1,0,3.5,2.57
10.73,34.82,1,1,1,1,1.0,16.66
12.73,12.93,1,4,1,1,2.5,4.77
12.25,34.61,2,4,1,1,3.0,10.52
5.27,47.71,3,2,1,0,2.5,5.66
10.81,47.04,3,4,1,1,3.5,6.43
8.62,26.24,1,1,1,0,1.0,10.2
11.42,28.18,1,4,1,1,2.5,10.31
6.54,27.44,3,2,1,0,2.5,10.18
4.73,40.98,3,2,1,0,2.5,2.28
5.77,21.08,1,4,1,0,2.5,11.4
12.15,44.59,2,4,1,1,3.0,1.22
13.94,23.16,1,1,1,1,1.0,8.51
8.15,25.38,3,4,1,0,3.5,17.09
6.86,44.74,1,2,1,0,1.5,7.97
3.77,36.25,3,1,1,0,2.0,14.96
4.65,47.24,3,1,1,0,2.0,10.02
3.01,10.58,1,1,1,0,1.0,11.89
9.6,16.58,1,1,1,0,1.0,5.42
7.41,21.42,1,2,1,0,1.5,6.53
10.14,36.2,2,4,1,1,3.0,9.87
6.88,36.22,2,2,1,0,2.0,16.52
2.74,46.6,2,4,1,0,3.0,4.88
11.98,18.38,2,4,1,1,3.0,-4.57
8.62,12.22,2,4,1,0,3.0,19.68
11.26,21.69,2,2,1,1,2.0,-8.8
12.96,31.75,3,1,1,1,2.0,7.49
5.67,24.09,1,1,1,0,1.0,-7.28
5.81,33.11,3,2,1,0,2.5,0.52
3.39,15.63,3,2,1,0,2.5,13.17
13.62,46.02,3,4,1,1,3.5,12.84
2.19,5.55,1,1,1,0,1.0,3.5
13.58,13.55,1,1,1,1,1.0,5.87
14.06,32.65,1,4,1,1,2.5,9.96
14.76,10.57,3,4,1,1,3.5,6.24
7.15,30.2,1,1,1,0,1.0,18.09
6.15,44.41,1,1,1,0,1.0,-5.62
2.49,49.22,3,2,1,0,2.5,7.77
5.79,18.97,3,4,1,0,3.5,-4.82
7.44,46.7,3,1,1,0,2.0,10.53
14.66,41.17,2,4,1,1,3.0,18.11
7.01,20.59,3,4,1,0,3.5,19.35
5.3,47.46,3,4,1,0,3.5,-2.59
14.66,35.93,1,2,1,1,1.5,-3.48
11.98,43.26,1,1,1,1,1.0,19.49
10.73,27.77,2,1,1,1,1.5,7.33
8.95,6.93,1,4,1,0,2.5,-9.92
10.37,5.52,1,2,1,1,1.5,-2.83
3.73,11.42,1,1,1,0,1.0,13.75
12.86,14.1,3,4,1,1,3.5,-6.99
13.91,26.83,3,2,1,1,2.5,2.75
8.5,29.85,3,2,1,0,2.5,17.85
9.19,11.44,3,4,1,0,3.5,6.52
4.87,22.05,1,4,1,0,2.5,18.19
4.99,21.71,2,1,1,0,1.5,7.78
13.34,23.49,2,4,1,1,3.0,15.7
10.34,40.25,1,4,1,1,2.5,10.71
3.96,22.9,2,4,1,0,3.0,6.22
10.28,14.23,2,4,1,1,3.0,-6.68
2.24,39.33,1,2,1,0,1.5,-8.44
5.42,6.66,2,2,1,0,2.0,13.78
12.63,31.14,1,1,1,1,1.0,-3.94
14.26,21.85,3,1,1,1,2.0,12.67
14.29,17.44,2,4,1,1,3.0,5.85
2.54,34.07,3,4,1,0,3.5,9.64
6.65,47.97,1,2,1,0,1.5,15.77
14.27,29.4,3,2,1,1,2.5,-3.13
5.6,26.59,2,2,1,0,2.0,16.47
10.68,30.79,1,1,1,1,1.0,0.89
10.35,35.33,3,4,1,1,3.5,-5.64
4.46,5.43,2,2,1,0,2.0,-7.3
8.5,8.6,1,2,1,0,1.5,12.22
14.03,17.21,3,4,1,1,3.5,10.48
5.16,43.69,2,1,1,0,1.5,4.7
9.73,33.22,2,2,1,0,2.0,-4.38
7.02,33.2,1,2,1,0,1.5,-8.89
7.83,36.25,1,4,1,0,2.5,8.87
10.91,34.27,2,1,1,1,1.5,7.65
8.16,26.16,1,4,1,0,2.5,0.73
14.45,23.03,1,4,1,1,2.5,14.91
8.96,42.84,3,1,1,0,2.0,-1.23
11.6,47.97,2,1,1,1,1.5,18.37
8.86,43.91,2,4,1,0,3.0,10.3
3.12,16.59,3,1,1,0,2.0,13.04
2.54,21.84,1,1,1,0,1.0,17.04
14.45,47.74,1,2,1,1,1.5,-1.7
10.69,19.41,2,2,1,1,2.0,-9.45
14.64,43.79,2,1,1,1,1.5,17.93
4.37,9.11,1,4,1,0,2.5,11.88
10.38,6.41,1,2,1,1,1.5,16.39
5.05,35.9,2,2,1,0,2.0,-9.03
7.84,5.74,2,2,1,0,2.0,2.65
4.75,43.24,3,4,1,0,3.5,-3.53
9.4,8.96,1,2,1,0,1.5,7.72
3.75,41.06,3,1,1,0,2.0,15.42
11.39,12.42,2,2,1,1,2.0,-8.81
9.86,17.91,1,2,1,0,1.5,5.08
5.24,36.18,1,1,1,0,1.0,-8.45
7.88,31.68,1,1,1,0,1.0,-5.37
6.08,30.51,1,4,1,0,2.5,2.85
10.05,7.01,1,2,1,1,1.5,4.18
11.68,19.93,1,2,1,1,1.5,7.75
3.64,25.4,2,4,1,0,3.0,17.27
5.98,26.95,1,2,1,0,1.5,5.8
9.71,19.12,1,4,1,0,2.5,-6.85
5.23,23.77,2,4,1,0,3.0,-4.94
12.7,8.85,1,1,1,1,1.0,8.92
8.57,23.71,2,1,1,0,1.5,0.71
2.59,22.61,3,1,1,0,2.0,8.92
13.61,28.2,1,1,1,1,1.0,10.83
5.5,23.09,3,1,1,0,2.0,7.73
3.57,40.58,3,2,1,0,2.5,-4.47
2.6,35.14,2,4,1,0,3.0,-9.2
10.82,28.66,2,1,1,1,1.5,13.24
5.22,9.11,2,2,1,0,2.0,-8.28
11.38,21.73,1,1,1,1,1.0,4.98
2.13,19.9,2,2,1,0,2.0,-3.88
5.89,15.79,2,1,1,0,1.5,19.56
8.97,36.02,3,2,1,0,2.5,-8.75
11.37,18.6,3,2,1,1,2.5,3.53
8.22,20.03,2,4,1,0,3.0,8.03
10.7,40.73,3,1,1,1,2.0,18.39
12.93,8.28,3,2,1,1,2.5,15.92
7.56,22.63,3,2,1,0,2.5,10.12
4.51,17.01,1,2,1,0,1.5,15.83
11.76,47.19,1,4,1,1,2.5,-9.92
6.37,39.29,3,2,1,0,2.5,1.09
10.91,27.93,2,1,1,1,1.5,5.48
9.22,10.51,3,1,1,0,2.0,-6.73
4.02,20.33,2,4,1,0,3.0,5.01
3.32,43.62,3,1,1,0,2.0,1.8
12.87,21.46,3,1,1,1,2.0,11.91
7.47,15.17,1,1,1,0,1.0,9.69
5.7,6.6,2,4,1,0,3.0,-2.76
12.54,10.01,1,2,1,1,1.5,16.7
10.15,20.47,3,1,1,1,2.0,12.8
4.52,44.97,3,4,1,0,3.5,-9.19
12.01,46.78,2,4,1,1,3.0,0.65
9.0,44.37,1,4,1,0,2.5,19.07
8.35,7.3,1,2,1,0,1.5,-9.04
8.36,16.72,2,2,1,0,2.0,7.73
13.17,21.47,1,2,1,1,1.5,18.6
4.44,18.46,1,4,1,0,2.5,16.62
2.42,40.29,3,4,1,0,3.5,1.21
12.57,42.89,3,4,1,1,3.5,-6.47
12.32,18.75,2,1,1,1,1.5,11.9
4.3,21.95,2,2,1,0,2.0,0.89
14.65,36.85,2,1,1,1,1.5,-7.99
2.46,14.59,1,2,1,0,1.5,16.13
9.35,32.79,1,2,1,0,1.5,10.53
5.6,14.55,3,2,1,0,2.5,15.15
7.47,19.82,2,4,1,0,3.0,-5.6
3.0,22.37,3,2,1,0,2.5,10.21
6.64,11.95,3,1,1,0,2.0,15.25
2.01,42.22,1,1,1,0,1.0,17.66
10.05,45.33,1,4,1,1,2.5,9.74
3.12,27.93,2,1,1,0,1.5,-4.37
4.21,12.67,2,4,1,0,3.0,13.78
11.15,23.05,2,4,1,1,3.0,12.02
11.6,44.18,1,2,1,1,1.5,4.54
3.06,48.63,1,4,1,0,2.5,-3.37
11.9,26.87,2,2,1,1,2.0,11.97
11.37,6.69,3,2,1,1,2.5,16.04
4.42,21.81,2,4,1,0,3.0,19.77
2.17,6.81,2,2,1,0,2.0,15.45
6.17,6.76,2,4,1,0,3.0,-7.84
7.31,15.11,2,2,1,0,2.0,17.92
11.12,16.6,1,4,1,1,2.5,12.32
9.33,24.33,3,4,1,0,3.5,19.95
11.26,15.39,2,4,1,1,3.0,-6.34
3.45,39.09,2,4,1,0,3.0,-4.57
3.33,36.93,3,1,1,0,2.0,7.56
4.86,41.27,3,4,1,0,3.5,6.92
5.74,12.04,3,4,1,0,3.5,4.56
2.46,35.61,1,2,1,0,1.5,0.91
6.39,35.11,1,2,1,0,1.5,14.08
3.82,14.34,1,1,1,0,1.0,11.4
7.85,13.84,2,2,1,0,2.0,11.19
6.27,40.54,1,2,1,0,1.5,19.83
7.69,20.63,3,1,1,0,2.0,-4.63
2.92,30.41,3,2,1,0,2.5,14.2
13.66,9.51,3,1,1,1,2.0,9.94
5.31,18.81,3,4,1,0,3.5,2.04
14.91,18.18,3,4,1,1,3.5,1.65
8.67,41.39,2,2,1,0,2.0,2.63
5.66,29.3,1,1,1,0,1.0,-9.78
2.65,45.65,3,1,1,0,2.0,14.83
4.02,10.88,3,2,1,0,2.5,12.02
6.16,22.83,1,4,1,0,2.5,-1.94
6.03,42.91,3,2,1,0,2.5,-9.24
3.84,31.56,2,4,1,0,3.0,-3.68
7.07,21.33,2,4,1,0,3.0,18.49
13.11,9.62,3,1,1,1,2.0,17.01
12.49,32.44,1,4,1,1,2.5,-7.12
12.0,9.07,2,1,1,1,1.5,-1.22
12.62,9.5,3,2,1,1,2.5,9.95
13.9,14.24,2,2,1,1,2.0,7.58
9.34,18.08,3,1,1,0,2.0,16.03
3.35,40.62,1,4,1,0,2.5,-0.57
3.07,26.46,2,1,1,0,1.5,11.87
2.09,7.18,2,1,1,0,1.5,18.43
12.52,49.01,2,4,1,1,3.0,19.43
3.75,30.31,2,2,1,0,2.0,1.4
4.05,37.28,2,4,1,0,3.0,2.48
5.09,39.66,3,2,1,0,2.5,-2.02
9.73,20.7,2,4,1,0,3.0,1.4
5.83,34.72,3,1,1,0,2.0,11.18
5.03,18.6,3,1,1,0,2.0,3.82
7.08,13.17,3,1,1,0,2.0,-0.43
13.53,11.06,3,1,1,1,2.0,10.5
4.83,10.82,1,4,1,0,2.5,8.54
10.54,49.34,3,2,1,1,2.5,2.05
11.99,49.07,3,4,1,1,3.5,-8.15
14.93,36.54,1,1,1,1,1.0,16.97
8.11,35.49,1,2,1,0,1.5,9.29
5.27,5.32,3,1,1,0,2.0,18.47
12.8,19.79,2,2,1,1,2.0,-5.97
11.88,29.13,1,4,1,1,2.5,12.23
8.9,46.58,3,4,1,0,3.5,-0.98
8.01,35.26,3,2,1,0,2.5,-5.87
5.4,22.36,2,4,1,0,3.0,1.7
12.42,15.34,1,1,1,1,1.0,-5.7
5.43,13.12,1,4,1,0,2.5,5.57
7.22,16.94,3,2,1,0,2.5,14.86
7.91,26.95,3,2,1,0,2.5,-8.08
13.85,33.03,3,4,1,1,3.5,15.01
9.95,35.26,2,2,1,0,2.0,-5.65
14.94,21.45,1,2,1,1,1.5,-6.16
13.35,23.46,1,4,1,1,2.5,-9.94
6.86,14.56,1,4,1,0,2.5,6.66
8.77,23.86,2,4,1,0,3.0,15.5
3.3,10.34,3,4,1,0,3.5,17.83
5.13,26.55,2,1,1,0,1.5,11.71
11.87,46.21,2,1,1,1,1.5,-5.51
8.07,18.31,1,1,1,0,1.0,3.22
12.22,23.19,2,2,1,1,2.0,2.07
8.33,45.25,3,4,1,0,3.5,10.8
6.3,6.75,3,2,1,0,2.5,-5.18
8.44,41.99,3,4,1,0,3.5,13.92
3.93,24.37,1,4,1,0,2.5,5.01
12.87,31.45,1,2,1,1,1.5,10.79
14.06,13.71,3,2,1,1,2.5,-5.08
6.96,14.17,1,2,1,0,1.5,16.43
12.41,28.21,3,2,1,1,2.5,4.59
7.64,40.29,3,1,1,0,2.0,4.24
13.41,6.59,3,2,1,1,2.5,6.44
11.5,5.12,2,1,1,1,1.5,-1.31
11.14,33.99,3,1,1,1,2.0,-1.16
9.33,22.87,3,1,1,0,2.0,9.91
14.07,16.27,2,2,1,1,2.0,-9.73
10.68,47.96,2,2,1,1,2.0,-3.41
5.89,20.13,2,1,1,0,1.5,9.93
10.6,41.78,2,1,1,1,1.5,-5.5
9.05,33.37,3,1,1,0,2.0,-0.42
12.44,38.09,3,4,1,1,3.5,-6.26
13.2,29.22,3,1,1,1,2.0,4.96
12.01,25.87,2,2,1,1,2.0,12.16
6.93,12.92,3,1,1,0,2.0,5.41
7.85,29.93,3,2,1,0,2.5,12.45
4.44,20.03,2,4,1,0,3.0,6.13
2.52,49.63,3,1,1,0,2.0,-6.09
7.89,31.3,2,2,1,0,2.0,5.42
10.94,6.18,2,1,1,1,1.5,0.52
14.92,7.92,1,4,1,1,2.5,-8.04
7.66,46.82,3,4,1,0,3.5,1.59
6.77,20.47,1,2,1,0,1.5,7.52
11.88,17.76,2,2,1,1,2.0,10.48
9.32,13.93,1,2,1,0,1.5,-1.06
9.57,31.38,1,2,1,0,1.5,3.98
8.12,47.45,3,4,1,0,3.5,-6.84
9.16,30.67,3,2,1,0,2.5,-7.75
7.34,39.32,3,1,1,0,2.0,-5.94
11.51,6.73,1,4,1,1,2.5,1.79
12.48,29.25,2,4,1,1,3.0,8.56
12.47,43.72,1,2,1,1,1.5,13.27
3.1,8.69,2,2,1,0,2.0,13.91
3.39,35.04,3,4,1,0,3.5,13.24
5.93,41.81,1,4,1,0,2.5,1.26
7.29,11.5,3,1,1,0,2.0,-6.17
7.16,21.14,3,4,1,0,3.5,17.09
6.38,16.34,3,1,1,0,2.0,9.68
12.13,48.45,3,1,1,1,2.0,-9.45
10.63,26.66,3,1,1,1,2.0,1.32
10.77,18.5,3,2,1,1,2.5,10.77
4.92,22.83,2,4,1,0,3.0,17.95
10.23,12.87,2,1,1,1,1.5,19.56
13.46,25.41,1,1,1,1,1.0,-8.06
2.24,30.38,3,4,1,0,3.5,3.59
3.34,47.37,2,2,1,0,2.0,7.66
11.0,20.92,2,1,1,1,1.5,13.56
2.42,12.49,3,1,1,0,2.0,5.93
3.4,47.22,2,4,1,0,3.0,5.58
9.23,14.46,3,4,1,0,3.5,16.81
5.61,16.17,2,2,1,0,2.0,-2.19
6.62,47.55,3,2,1,0,2.5,2.51
6.45,15.18,1,4,1,0,2.5,-4.92
10.91,30.15,1,4,1,1,2.5,10.86
7.53,22.26,2,2,1,0,2.0,3.92
8.53,16.71,3,4,1,0,3.5,10.02
10.55,25.23,2,2,1,1,2.0,19.98
5.74,20.74,1,4,1,0,2.5,0.94
11.91,22.97,1,2,1,1,1.5,-4.26
9.56,9.81,1,4,1,0,2.5,4.42
5.79,34.68,2,1,1,0,1.5,19.74
4.11,45.26,3,4,1,0,3.5,7.97
10.25,35.83,1,4,1,1,2.5,16.63
8.9,19.66,1,4,1,0,2.5,5.31
8.51,44.74,2,4,1,0,3.0,-3.71
14.87,17.15,1,1,1,1,1.0,0.15
5.16,49.68,1,4,1,0,2.5,-8.95
6.01,5.68,2,2,1,0,2.0,11.67
6.06,38.16,1,2,1,0,1.5,11.09
12.77,33.25,1,4,1,1,2.5,17.99
14.43,40.07,2,1,1,1,1.5,-8.1
7.05,5.55,2,2,1,0,2.0,14.47
10.62,10.41,1,4,1,1,2.5,11.66
11.02,28.68,2,4,1,1,3.0,8.73
8.34,18.54,1,4,1,0,2.5,11.28
13.75,28.26,3,2,1,1,2.5,11.79
9.56,41.07,2,4,1,0,3.0,13.64
12.44,18.4,1,4,1,1,2.5,15.77
14.09,44.23,1,1,1,1,1.0,8.61
5.17,11.19,2,2,1,0,2.0,-6.8
14.08,27.2,3,1,1,1,2.0,-2.17
4.58,12.14,3,1,1,0,2.0,17.02
10.89,40.8,3,4,1,1,3.5,-9.65
2.53,7.47,2,2,1,0,2.0,15.62
10.66,16.16,3,2,1,1,2.5,-2.56
3.86,40.29,2,1,1,0,1.5,4.2
5.0,20.83,1,2,1,0,1.5,11.42
3.57,9.43,1,2,1,0,1.5,16.22
5.77,37.25,2,1,1,0,1.5,8.52
6.04,25.1,3,1,1,0,2.0,1.33
6.57,26.51,2,1,1,0,1.5,3.82
8.08,9.82,1,4,1,0,2.5,17.11
6.12,11.98,3,2,1,0,2.5,11.85
6.83,29.88,3,4,1,0,3.5,15.19
5.98,28.29,1,4,1,0,2.5,15.18
8.42,44.48,3,4,1,0,3.5,2.76
11.08,18.58,2,4,1,1,3.0,16.17
7.51,9.53,1,1,1,0,1.0,0.89
3.69,26.71,1,4,1,0,2.5,-2.53
14.51,9.47,2,2,1,1,2.0,6.68
3.62,11.3,3,4,1,0,3.5,6.22
10.15,13.1,3,4,1,1,3.5,-1.42
7.84,8.76,2,2,1,0,2.0,-2.43
4.18,39.17,1,2,1,0,1.5,1.27
6.36,36.15,2,2,1,0,2.0,9.75
6.1,7.85,2,4,1,0,3.0,10.28
10.48,29.84,2,1,1,1,1.5,12.82
10.52,40.33,1,2,1,1,1.5,0.65
7.72,12.9,1,4,1,0,2.5,4.03
13.57,31.95,2,4,1,1,3.0,7.66
4.21,28.22,3,1,1,0,2.0,-1.65
13.95,38.93,2,1,1,1,1.5,-4.04
5.51,20.98,1,2,1,0,1.5,5.1
14.73,38.64,3,1,1,1,2.0,1.46
10.39,44.0,3,2,1,1,2.5,-2.03
11.09,8.06,1,2,1,1,1.5,-2.22
6.41,16.66,3,1,1,0,2.0,19.58
12.09,7.38,3,4,1,1,3.5,13.15
10.87,8.1,3,2,1,1,2.5,-1.56
2.33,49.65,2,2,1,0,2.0,4.81
2.41,23.49,1,1,1,0,1.0,0.39
3.72,32.12,3,1,1,0,2.0,10.05
14.69,14.21,1,4,1,1,2.5,-5.7
9.63,18.82,2,1,1,0,1.5,1.42
11.85,8.63,1,2,1,1,1.5,0.57
6.03,36.76,2,2,1,0,2.0,3.63
14.96,20.26,3,4,1,1,3.5,3.62
14.06,5.65,2,2,1,1,2.0,10.09
4.06,11.2,3,2,1,0,2.5,17.8
14.07,19.44,2,1,1,1,1.5,-9.54
13.26,13.91,2,4,1,1,3.0,7.75
10.15,31.55,3,2,1,1,2.5,2.16
4.77,37.87,3,1,1,0,2.0,15.79
14.95,48.0,3,1,1,1,2.0,17.55
9.21,22.8,2,2,1,0,2.0,11.55
12.38,44.21,1,2,1,1,1.5,-2.72
11.9,22.24,1,1,1,1,1.0,5.07
6.35,41.58,1,4,1,0,2.5,-9.93
7.09,6.54,1,1,1,0,1.0,15.04
13.57,6.22,1,1,1,1,1.0,19.47
9.88,31.06,3,1,1,0,2.0,18.7
5.5,43.62,1,1,1,0,1.0,-7.23
13.05,29.49,1,2,1,1,1.5,-5.42
2.19,29.18,3,4,1,0,3.5,-3.53
2.35,35.39,3,4,1,0,3.5,8.23
11.54,32.31,1,2,1,1,1.5,12.81
9.53,25.79,2,4,1,0,3.0,-6.34
13.3,48.21,2,2,1,1,2.0,8.06
3.84,9.4,2,2,1,0,2.0,10.24
12.47,7.23,2,4,1,1,3.0,7.65
7.26,19.95,3,1,1,0,2.0,12.01
13.94,29.59,1,2,1,1,1.5,14.21
2.42,21.05,3,1,1,0,2.0,0.69
10.69,11.7,1,4,1,1,2.5,-0.09
4.59,18.64,1,1,1,0,1.0,8.62
2.64,7.71,2,1,1,0,1.5,-3.91
12.87,33.24,2,4,1,1,3.0,1.21
10.39,18.04,2,2,1,1,2.0,16.64
13.05,36.18,3,2,1,1,2.5,6.18
9.91,15.9,1,2,1,0,1.5,0.78
6.97,16.56,3,1,1,0,2.0,-5.27
12.86,15.45,2,1,1,1,1.5,-2.27
11.43,37.74,2,4,1,1,3.0,2.71
8.48,39.28,1,1,1,0,1.0,19.6
2.84,29.34,3,2,1,0,2.5,18.84
14.39,36.28,3,4,1,1,3.5,12.27
5.09,18.98,3,4,1,0,3.5,-8.81
14.25,32.92,2,1,1,1,1.5,18.32
4.08,15.17,3,1,1,0,2.0,17.62
4.1,31.97,1,2,1,0,1.5,-2.95
5.58,30.55,2,4,1,0,3.0,17.14
7.24,32.78,2,4,1,0,3.0,14.35
12.76,6.32,2,4,1,1,3.0,6.46
4.83,44.51,3,4,1,0,3.5,6.73
5.03,20.92,1,1,1,0,1.0,0.21
2.45,40.73,1,4,1,0,2.5,0.57
12.53,27.72,3,4,1,1,3.5,17.86
11.59,9.23,2,4,1,1,3.0,3.44
5.75,32.98,3,2,1,0,2.5,10.71
14.28,15.96,3,4,1,1,3.5,8.59
3.39,8.74,2,4,1,0,3.0,10.25
11.39,41.68,3,1,1,1,2.0,9.0
7.24,27.31,1,1,1,0,1.0,19.19
13.63,20.96,2,4,1,1,3.0,-7.62
13.04,29.39,3,1,1,1,2.0,17.12
9.69,15.78,3,1,1,0,2.0,7.47
9.7,46.33,1,2,1,0,1.5,14.83
14.6,11.25,3,1,1,1,2.0,15.39
6.02,40.69,3,2,1,0,2.5,19.65
13.27,37.38,2,4,1,1,3.0,4.09
2.25,9.55,2,1,1,0,1.5,3.49
3.74,47.04,3,1,1,0,2.0,10.99
6.39,21.47,2,4,1,0,3.0,-4.66
7.14,13.85,3,4,1,0,3.5,-6.59
3.12,7.07,3,2,1,0,2.5,18.74
7.66,27.78,1,2,1,0,1.5,4.46
12.17,34.13,3,1,1,1,2.0,9.77
14.77,15.51,1,1,1,1,1.0,16.6
8.59,17.29,2,4,1,0,3.0,-3.58
